147,363
8,235
13,226
32,112
12,96
52,5
27,306
157,218
59,247
11,209
215,189
307,58
35,363
456,260
119,49
74,261
17,50
165,363
148,244
4,252
137,240
186,37
105,37
427,363
32,340
224,172
9,379
1,94
32,107
193,327
117,192
134,377
18,190
326,251
13,101
120,295
17,240
41,52
180,53
192,162
224,144
11,158
167,379
16,235
9,64
108,49
86,239
0,158
120,122
190,252
273,49
121,33
112,118
13,15
279,338
80,91
459,325
59,303
126,172
20,118
304,58
161,218
270,238
28,375
34,5
36,119
174,234
163,303
7,118
148,58
139,235
14,118
230,303
315,218
16,338
38,235
17,80
137,235
140,235
157,165
121,281
27,269
105,288
3,58
106,363
245,58
294,303
310,175
16,185
215,216
267,281
124,94
49,369
90,327
10,181
279,118
9,10
39,62
64,58
35,370
22,119
71,141
14,65
70,376
20,303
174,235
177,238
226,146
243,58
220,58
262,149
446,363
166,284
112,252
342,185
37,146
182,250
45,58
226,322
55,92
45,215
233,106
26,327
62,125
443,238
87,284
465,313
135,144
193,92
201,352
105,309
36,226
4,274
486,363
74,303
87,7
285,53
68,32
305,136
42,301
218,309
13,303
121,363
164,33
127,58
12,230
10,65
129,303
22,340
119,270
226,91
191,146
177,35
11,268
67,144
272,191
29,355
325,252
363,363
13,242
192,281
90,60
87,255
37,52
147,251
190,375
79,252
8,363
24,5
70,243
54,259
83,284
46,91
45,235
38,168
414,168
39,158
58,32
233,62
153,215
32,40
120,306
120,91
37,62
126,331
23,303
291,376
146,218
263,49
69,363
226,161
184,58
116,256
215,377
147,48
139,58
14,365
254,344
103,252
11,60
59,280
224,191
0,49
11,125
179,284
50,281
229,369
21,341
127,101
72,376
296,58
226,106
4,134
137,125
140,268
49,256
45,249
194,123
31,306
87,327
17,177
126,281
257,340
90,205
39,376
344,252
86,58
275,363
16,303
74,340
122,58
382,119
85,363
171,218
264,162
147,144
334,96
264,92
253,91
359,289
0,53
37,376
125,252
112,256
130,10
87,48
14,369
148,327
37,327
149,278
199,346
129,289
168,340
198,52
145,49
189,281
305,332
129,281
126,162
404,327
76,376
14,160
1,252
153,46
267,306
12,260
79,27
14,84
170,251
361,141
163,45
97,7
41,144
209,235
4,320
117,281
105,289
161,62
71,235
297,335
164,281
144,15
30,301
22,289
126,92
46,235
16,92
8,301
105,146
87,251
17,329
1,377
27,236
158,31
115,10
174,162
64,325
158,238
78,216
35,92
76,146
45,278
8,119
0,252
348,92
118,218
58,340
93,251
9,251
279,179
39,239
268,162
147,49
131,58
157,281
46,337
168,254
181,87
161,235
87,144
118,49
23,320
52,170
17,223
118,119
177,252
179,92
138,14
132,152
215,49
178,149
245,237
88,365
83,235
294,289
174,306
20,363
116,58
7,55
42,372
95,7
226,301
54,50
13,153
304,322
167,49
27,39
221,322
203,369
67,35
37,96
40,327
368,92
222,369
116,225
69,37
23,64
76,241
7,303
11,301
6,303
74,165
18,363
17,327
74,217
259,49
110,9
124,259
461,281
40,363
18,31
87,205
12,2
17,95
85,49
77,363
68,16
79,256
74,375
29,305
123,230
55,289
218,209
71,252
57,34
13,187
195,49
36,181
64,10
118,10
32,363
13,301
18,205
167,36
25,62
200,260
135,58
361,337
17,252
279,58
77,252
161,96
77,223
67,303
59,91
12,318
357,122
89,189
47,369
222,144
272,327
41,285
52,91
174,376
137,119
17,237
58,316
54,240
21,254
213,369
13,375
130,92
76,161
153,158
215,252
145,220
43,190
207,91
27,144
105,377
11,91
348,363
148,162
85,92
67,189
166,64
17,60
224,376
190,281
165,280
143,118
68,141
74,281
30,303
28,235
167,235
340,238
50,215
161,267
23,104
74,53
175,35
137,68
460,335
42,377
92,363
202,306
233,92
130,231
27,123
280,363
164,217
304,118
10,260
15,265
184,180
34,337
187,346
22,58
49,49
5,60
223,260
108,261
78,252
253,49
52,60
116,49
220,49
328,58
250,58
145,64
15,125
145,254
112,326
42,306
81,11
342,235
215,235
162,280
31,369
110,238
51,118
229,58
12,211
27,295
85,375
42,125
80,309
193,251
38,118
11,31
12,16
15,376
36,369
64,271
174,170
163,67
45,70
42,254
172,91
5,134
304,327
53,303
10,2
133,363
25,303
59,314
194,303
8,376
199,327
241,92
153,104
59,239
45,34
18,103
77,327
218,172
51,5
140,60
387,125
67,261
148,252
161,185
119,363
8,251
49,263
168,49
117,316
13,354
167,161
26,289
71,49
74,215
38,256
199,281
143,335
203,184
403,147
14,270
233,266
200,144
123,316
21,373
171,49
224,342
29,212
49,254
51,306
83,252
17,41
56,235
25,144
60,7
87,58
144,58
241,252
398,144
241,144
70,301
172,170
9,205
373,355
342,141
76,162
305,58
55,301
8,306
223,181
124,10
43,322
142,92
251,363
50,363
161,246
307,270
5,259
5,201
4,175
33,122
92,269
9,34
116,170
34,306
30,252
164,376
218,376
38,376
55,37
27,90
18,239
23,327
444,376
117,162
203,157
113,125
46,363
140,365
156,53
3,352
209,306
37,81
148,125
45,284
356,238
16,91
155,234
1,376
218,173
154,252
105,352
13,5
91,7
161,268
23,235
279,146
46,270
10,92
13,293
94,125
70,340
442,363
43,8
435,235
35,240
47,254
41,281
14,280
117,306
209,303
4,341
72,363
17,363
345,218
87,64
13,62
140,31
57,327
151,62
6,185
233,104
54,354
137,156
79,170
204,49
17,106
43,239
8,382
153,62
5,63
127,235
189,238
42,166
23,236
153,309
195,60
103,215
203,228
79,309
4,303
37,60
125,327
162,281
229,162
259,363
5,327
118,62
189,51
378,107
87,92
35,327
74,221
18,381
42,270
348,376
117,294
105,331
64,166
339,184
38,363
6,92
175,235
119,352
29,163
237,162
145,235
129,33
123,337
5,107
162,363
43,9
209,251
7,2
18,261
5,228
27,363
177,363
288,53
67,52
168,141
157,244
2,273
169,138
161,348
137,209
157,144
54,340
129,58
155,312
64,319
134,375
6,344
80,144
224,62
199,60
145,281
72,293
59,49
92,238
12,5
239,162
30,118
50,62
460,344
163,340
54,239
265,58
176,252
18,62
122,49
399,144
87,131
171,301
76,303
112,92
13,256
1,170
209,363
68,58
5,226
64,306
153,320
26,91
87,69
70,281
392,125
209,284
67,260
42,64
2,239
149,281
226,215
166,238
64,234
298,58
133,49
75,252
8,106
45,377
179,125
233,99
157,50
118,87
348,125
17,31
13,131
251,146
141,91
175,252
157,215
266,60
59,363
114,9
45,60
35,160
342,270
117,49
222,376
382,162
46,249
42,119
13,37
286,53
40,281
384,119
37,40
70,179
256,49
271,118
90,281
167,37
39,8
28,215
148,247
13,344
26,32
71,168
18,197
55,327
29,64
272,231
13,302
22,280
30,306
12,327
207,49
238,289
0,91
46,261
453,342
87,91
26,322
45,363
67,34
82,238
221,244
255,91
42,376
167,238
215,60
116,190
218,58
143,144
19,144
203,94
23,94
442,238
170,58
166,158
4,92
163,109
